id,field_legacy_id,blog_name,source_type,source_term,rename_term,ignore_term,person,movie,tv,book,music,stage,web_series,video_game,taxonomy_genre,taxonomy_ew_franchise,taxonomy_franchise,taxonomy_event,taxonomy_freeform,taxonomy_category
14782,insidemovies_2326435,insidemovies,tag,"Scott Derrickson",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6657,popwatch_9200775,popwatch,tag,"Scott Disick",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14783,insidemovies_2666605,insidemovies,tag,"Scott Eastwood",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6658,popwatch_2880927,popwatch,tag,"Scott Foley",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6659,popwatch_1362686,popwatch,tag,"Scott Hamilton",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14784,insidemovies_9502324,insidemovies,tag,"Scott Mescudi",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14785,insidemovies_116802939,insidemovies,tag,"Scott Pictures",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14786,insidemovies_15895899,insidemovies,tag,"Scott Pilgrim vs. the World",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14787,insidemovies_1217951,insidemovies,tag,"Scott Porter",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6660,popwatch_154674670,popwatch,tag,"Scott Prouty",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42067,insidemovies_4000571,insidemovies,tag,"Scott Rudin",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,shelflife_4000571,shelflife,tag,"Scott Rudin",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,shelflife_10134960,shelflife,tag,"Scott Snyder",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6661,popwatch_1142538,popwatch,tag,"Scott Speedman",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42068,insidemovies_1142538,insidemovies,tag,"Scott Speedman",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14788,insidemovies_8390824,insidemovies,tag,"Scott Thorson",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10616,musicmix_1233204,musicmix,tag,"Scott Weiland",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,shelflife_225277,shelflife,tag,"Scott Westerfeld",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39724,insidetv_2533607,insidetv,tag,"Scott Wolf",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
821,thefamilyroom_2533607,thefamilyroom,tag,"Scott Wolf",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35232,popwatch_2533607,popwatch,tag,"Scott Wolf",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36835,newsbriefs_2533607,newsbriefs,tag,"Scott Wolf",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14789,insidemovies_12667105,insidemovies,tag,"Scott Z. Burns",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6662,popwatch_50224540,popwatch,tag,"Scotty McCreery",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39725,insidetv_50224540,insidetv,tag,"Scotty McCreery",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37841,musicmix_50224540,musicmix,tag,"Scotty McCreery",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12149,insidetv_922292,insidetv,tag,Scoundrels,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14790,insidemovies_219184614,insidemovies,tag,"Scouts vs. Zombies",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35233,popwatch_49844,popwatch,tag,Scrabble,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10617,musicmix_8897,musicmix,tag,Scrawl,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6663,popwatch_81860,popwatch,tag,Scream,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39726,insidetv_81860,insidetv,tag,Scream,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42069,insidemovies_81860,insidemovies,tag,Scream,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6664,popwatch_2064187,popwatch,tag,"Scream 4",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42070,insidemovies_2064187,insidemovies,tag,"Scream 4",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6665,popwatch_6847,popwatch,tag,Screams,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6666,popwatch_676418,popwatch,tag,"Screen Actors Guild Awards",,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39727,insidetv_676418,insidetv,tag,"Screen Actors Guild Awards",,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42071,insidemovies_676418,insidemovies,tag,"Screen Actors Guild Awards",,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36019,popstyle_676418,popstyle,tag,"Screen Actors Guild Awards",,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14791,insidemovies_2129794,insidemovies,tag,"Screen Gems",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14792,insidemovies_16008,insidemovies,tag,Screenings,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14793,insidemovies_315618,insidemovies,tag,screenwriters,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2303,shelflife_891490,shelflife,tag,Scribd,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6667,popwatch_186032,popwatch,tag,"Scripps National Spelling Bee",,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12150,insidetv_194366144,insidetv,tag,"Script Deal",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6668,popwatch_749842,popwatch,tag,"Scrooge McDuck",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6669,popwatch_34887,popwatch,tag,Scrubs,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39728,insidetv_34887,insidetv,tag,Scrubs,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6670,popwatch_5373578,popwatch,tag,Scrumping,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6671,popwatch_50614616,popwatch,tag,"Scumbag Steve",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6672,popwatch_90647,popwatch,tag,sd,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,shelflife_1377534,shelflife,tag,SDCC,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6673,popwatch_300549,popwatch,tag,Se7en,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14794,insidemovies_18992436,insidemovies,tag,"Sea of Trees",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6674,popwatch_194160,popwatch,tag,Seal,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12151,insidetv_22698850,insidetv,tag,"SEAL Team Six",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6675,popwatch_18667986,popwatch,tag,"Seamus Dever",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,shelflife_624780,shelflife,tag,"Seamus Heaney",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14795,insidemovies_3043408,insidemovies,tag,"Seamus McGarvey",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6676,popwatch_784100,popwatch,tag,"Sean Astin",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42072,insidemovies_784100,insidemovies,tag,"Sean Astin",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6677,popwatch_496470,popwatch,tag,"Sean Bean",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42073,insidemovies_496470,insidemovies,tag,"Sean Bean",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6678,popwatch_968,popwatch,tag,"Sean Combs",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42074,insidemovies_968,insidemovies,tag,"Sean Combs",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6679,popwatch_203231,popwatch,tag,"Sean Connery",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6680,popwatch_195209,popwatch,tag,"Sean Diddy Combs","Sean Combs",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6681,popwatch_294983,popwatch,tag,"Sean Hannity",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39729,insidetv_294983,insidetv,tag,"Sean Hannity",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36836,newsbriefs_294983,newsbriefs,tag,"Sean Hannity",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39730,insidetv_1326538,insidetv,tag,"Sean Hayes",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
822,thefamilyroom_1326538,thefamilyroom,tag,"Sean Hayes",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35234,popwatch_1326538,popwatch,tag,"Sean Hayes",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10618,musicmix_1407994,musicmix,tag,"Sean Kingston",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10619,musicmix_619798,musicmix,tag,"Sean Lennon",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6682,popwatch_56045300,popwatch,tag,"Sean Lowe",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39731,insidetv_56045300,insidetv,tag,"Sean Lowe",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36020,popstyle_56045300,popstyle,tag,"Sean Lowe",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12152,insidetv_3829034,insidetv,tag,"Sean Maguire",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14796,insidemovies_3480017,insidemovies,tag,"Sean Maher",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6683,popwatch_549839,popwatch,tag,"Sean Parker",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42075,insidemovies_549839,insidemovies,tag,"Sean Parker",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6684,popwatch_433238,popwatch,tag,"Sean Penn",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42076,insidemovies_433238,insidemovies,tag,"Sean Penn",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36837,newsbriefs_433238,newsbriefs,tag,"Sean Penn",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33983,shelflife_781373,shelflife,tag,"Sean Phillips",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6685,popwatch_167652389,popwatch,tag,"Sean Saves the World",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39732,insidetv_167652389,insidetv,tag,"Sean Saves the World",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9038,newsbriefs_1779508,newsbriefs,tag,"Sean William Scott","Seann William Scott",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14797,insidemovies_3063556,insidemovies,tag,"Sean Young",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9039,newsbriefs_596955,newsbriefs,tag,"Seann William Scott",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42077,insidemovies_596955,insidemovies,tag,"Seann William Scott",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14798,insidemovies_857774,insidemovies,tag,"Search Party",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
823,thefamilyroom_4224526,thefamilyroom,tag,"Searching for Bobby FIscher",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6686,popwatch_76822365,popwatch,tag,"Searching for Sugar Man",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42078,insidemovies_76822365,insidemovies,tag,"Searching for Sugar Man",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37842,musicmix_76822365,musicmix,tag,"Searching for Sugar Man",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12153,insidetv_108845,insidetv,tag,season,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6687,popwatch_1324256,popwatch,tag,"season 10",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39733,insidetv_1324256,insidetv,tag,"Season 10",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12154,insidetv_81854,insidetv,tag,"Season 4",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12155,insidetv_81855,insidetv,tag,"Season 5",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,tvrecaps_304238,tvrecaps,category,"Season Finale",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39734,insidetv_304238,insidetv,tag,"Season Finale",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
824,thefamilyroom_304238,thefamilyroom,tag,"Season Finale",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35235,popwatch_304238,popwatch,tag,"season finale","Season Finale",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6688,popwatch_57933848,popwatch,tag,"Season Finale Awards",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39735,insidetv_57933848,insidetv,tag,"Season Finale Awards",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6689,popwatch_1676511,popwatch,tag,"Season Five",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39736,insidetv_1676511,insidetv,tag,"Season Five",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8366,popstyle_882993,popstyle,tag,"season four",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,tvrecaps_1192459,tvrecaps,category,"Season Premiere",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12156,insidetv_1192459,insidetv,tag,"season premiere",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12157,insidetv_511469,insidetv,tag,"Season six",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,tvrecaps_41352310,tvrecaps,category,SeasonStatus,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,shelflife_4060489,shelflife,tag,"Seating Arrangements",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6690,popwatch_1135654,popwatch,tag,"Seating chart",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9040,newsbriefs_4800,newsbriefs,tag,Seattle,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8367,popstyle_957,popstyle,tag,"Seattle Seahawks",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35236,popwatch_260757,popwatch,tag,SeaWorld,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14799,insidemovies_8846744,insidemovies,tag,"Sebastian Arcelus",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12158,insidetv_4432081,insidetv,tag,"Sebastian Roche",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6691,popwatch_1414976,popwatch,tag,"Sebastian Stan",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42079,insidemovies_1414976,insidemovies,tag,"Sebastian Stan",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,insidemovies_8316248,insidemovies,tag,"Secret Life of Walter Mitty",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10620,musicmix_84139,musicmix,tag,"Secret Service",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6692,popwatch_237778,popwatch,tag,"Secret Window",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
825,thefamilyroom_112668952,thefamilyroom,tag,"See Dad Run",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2307,shelflife_1629938,shelflife,tag,"Seeds of Hope",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14801,insidemovies_54306866,insidemovies,tag,"Seeking A Friend For the End of the World",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14802,insidemovies_12246307,insidemovies,tag,"Seems Like Old Times",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,shelflife_16082,shelflife,tag,sega,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35237,popwatch_16082,popwatch,tag,Sega,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6693,popwatch_27397,popwatch,tag,Seinfeld,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39737,insidetv_27397,insidetv,tag,Seinfeld,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37843,musicmix_27397,musicmix,tag,Seinfeld,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10621,musicmix_4007904,musicmix,tag,Selda,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,thefamilyroom_1908921,thefamilyroom,tag,"Selena Gomez",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42080,insidemovies_1908921,insidemovies,tag,"Selena Gomez",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35238,popwatch_1908921,popwatch,tag,"Selena Gomez",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36021,popstyle_1908921,popstyle,tag,"Selena Gomez",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37844,musicmix_1908921,musicmix,tag,"Selena Gomez",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36838,newsbriefs_1908921,newsbriefs,tag,"Selena Gomez",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37845,musicmix_1097,musicmix,tag,Self,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2309,shelflife_65323,shelflife,tag,self-help,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,shelflife_1375068,shelflife,tag,Self-Published,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6694,popwatch_5668226,popwatch,tag,Selfie,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39738,insidetv_5668226,insidetv,tag,Selfie,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14803,insidemovies_541037,insidemovies,tag,Selfless,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39739,insidetv_55447778,insidetv,tag,"Selina Meyer",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8368,popstyle_55447778,popstyle,tag,"Selina Meyer",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14804,insidemovies_6518008,insidemovies,tag,"Selling Time",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14805,insidemovies_348359,insidemovies,tag,Selma,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42081,insidemovies_18708,insidemovies,tag,"Selma Blair",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12159,insidetv_18708,insidetv,tag,"Selma Blair",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6695,popwatch_63884,popwatch,tag,Seminar,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10622,musicmix_518370,musicmix,tag,Semisonic,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2311,shelflife_7054,shelflife,tag,Senate,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,shelflife_14185324,shelflife,tag,"Sensation Comics",,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2313,shelflife_709377,shelflife,tag,"Sense and Sensibility",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2314,shelflife_137615107,shelflife,tag,"Sensing the Past: Hollywood Stars and Historical Visions",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14806,insidemovies_4767449,insidemovies,tag,Sepideh,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14807,insidemovies_118040011,insidemovies,tag,"Septic Man",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
827,thefamilyroom_419519,thefamilyroom,tag,sequel,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42082,insidemovies_419519,insidemovies,tag,sequel,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14808,insidemovies_18578159,insidemovies,tag,sequel,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,shelflife_277022,shelflife,tag,Sequels,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42083,insidemovies_277022,insidemovies,tag,Sequels,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35239,popwatch_277022,popwatch,tag,Sequels,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14809,insidemovies_53278672,insidemovies,tag,"sequels to serious movies",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14810,insidemovies_305696,insidemovies,tag,Serena,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10623,musicmix_842907,musicmix,tag,"Serena Ryder",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6696,popwatch_654520,popwatch,tag,"Serena Williams",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42084,insidemovies_169362,insidemovies,tag,"Serge Gainsbourg",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10624,musicmix_169362,musicmix,tag,"Serge Gainsbourg",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,tvrecaps_1059404,tvrecaps,category,"Series Finale",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12160,insidetv_1059404,insidetv,tag,"Series Finale",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,tvrecaps_1670210,tvrecaps,category,"Series Premiere",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,thefamilyroom_70245,thefamilyroom,tag,"Sesame Street",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39740,insidetv_70245,insidetv,tag,"Sesame Street",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35240,popwatch_70245,popwatch,tag,"Sesame Street",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36022,popstyle_70245,popstyle,tag,"Sesame Street",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36839,newsbriefs_70245,newsbriefs,tag,"Sesame Street",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14811,insidemovies_62970,insidemovies,tag,set,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8369,popstyle_829568,popstyle,tag,"Set Design",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14812,insidemovies_1905404,insidemovies,tag,"set visit",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14813,insidemovies_40818717,insidemovies,tag,"set vist",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,shelflife_66144721,shelflife,tag,"Seth Casteel",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6697,popwatch_847251,popwatch,tag,"Seth Cohen",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,shelflife_53265743,shelflife,tag,"Seth Fishman",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6698,popwatch_825572,popwatch,tag,"Seth Gabel",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14814,insidemovies_1034673,insidemovies,tag,"Seth Gordon",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14815,insidemovies_9286032,insidemovies,tag,"Seth Grahame-Smith",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6699,popwatch_1700215,popwatch,tag,"Seth Green",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39741,insidetv_1700215,insidetv,tag,"Seth Green",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42085,insidemovies_1700215,insidemovies,tag,"Seth Green",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14816,insidemovies_23644317,insidemovies,tag,"Seth MacFarland","Seth MacFarlane",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,shelflife_785130,shelflife,tag,"Seth MacFarlane",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39742,insidetv_785130,insidetv,tag,"Seth MacFarlane",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42086,insidemovies_785130,insidemovies,tag,"Seth MacFarlane",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35241,popwatch_785130,popwatch,tag,"Seth MacFarlane",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36023,popstyle_785130,popstyle,tag,"Seth MacFarlane",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42087,insidemovies_262540,insidemovies,tag,"Seth McFarlane",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10625,musicmix_262540,musicmix,tag,"Seth McFarlane","Seth MacFarlane",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6700,popwatch_1458085,popwatch,tag,"Seth Meyers",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39743,insidetv_1458085,insidetv,tag,"Seth Meyers",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37846,musicmix_1458085,musicmix,tag,"Seth Meyers",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36840,newsbriefs_1458085,newsbriefs,tag,"Seth Meyers",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6701,popwatch_737644,popwatch,tag,"Seth Rogan","Seth Rogen",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6702,popwatch_1190866,popwatch,tag,"Seth Rogen",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39744,insidetv_1190866,insidetv,tag,"Seth Rogen",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42088,insidemovies_1190866,insidemovies,tag,"Seth Rogen",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36024,popstyle_1190866,popstyle,tag,"Seth Rogen",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10626,musicmix_2186479,musicmix,tag,"Settle Down",,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14817,insidemovies_223777,insidemovies,tag,Seven,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6703,popwatch_37101687,popwatch,tag,"Seven Psychopaths",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42089,insidemovies_37101687,insidemovies,tag,"Seven Psychopaths",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14818,insidemovies_111279343,insidemovies,tag,"Seven Pychopaths","Seven Psychopaths",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14819,insidemovies_4882629,insidemovies,tag,"Seventh Son",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6704,popwatch_520,popwatch,tag,sex,Sex,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42090,insidemovies_520,insidemovies,tag,Sex,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36841,newsbriefs_520,newsbriefs,tag,Sex,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6705,popwatch_164602,popwatch,tag,"Sex &amp; The City","Sex and the City",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2319,shelflife_2021,shelflife,tag,"Sex and the City",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39745,insidetv_2021,insidetv,tag,"Sex and the City",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35242,popwatch_2021,popwatch,tag,"Sex and the City",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36025,popstyle_2021,popstyle,tag,"Sex and the City",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36842,newsbriefs_2021,newsbriefs,tag,"Sex and the City",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14820,insidemovies_7716249,insidemovies,tag,"Sex and the City 2",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14821,insidemovies_7588064,insidemovies,tag,"Sex and the City 3",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
